//X,Y,Z,Nx,Ny,Nz
42.20023727,-2.29078484,22.91085625,0.210455,-0.959624,0.186630
42.30626678,46.13641357,25.74287033,0.383568,-0.014206,0.923404
42.45615387,42.37595749,-14.43778801,0.481196,-0.471274,-0.739156
42.60009766,77.01106262,5.45723820,0.397190,0.885124,0.242479
42.38805771,74.07492065,-4.36090422,0.489219,0.764098,-0.420499
42.36397552,-2.39894986,21.72941971,0.219753,-0.973544,0.062611
42.68229294,45.03236389,25.66163063,0.264392,0.124962,0.956285
42.78745270,-1.86896908,24.02348709,0.282444,-0.921886,0.265239
42.25644302,55.71691132,-17.21936607,0.560779,0.169888,-0.810349
42.69707870,75.55754852,-1.14973545,0.450532,0.803261,-0.389606
42.43505478,1.22285330,28.13498497,0.352813,-0.136974,0.925614
42.50928879,72.31375122,14.77077293,0.176125,0.663148,0.727472
42.33869171,34.38336182,13.07511234,0.580392,-0.667367,-0.466655
42.52473068,73.95989227,-4.40505505,0.475956,0.767091,-0.430160
42.26238251,11.68070507,15.34163666,0.169576,0.190288,-0.966972
42.25708771,77.40170288,4.51964283,0.427238,0.890439,0.156798
42.48412323,72.96176147,-6.05994940,0.388922,0.736819,-0.553025
42.53408051,37.45605087,25.40014076,0.628173,-0.126229,0.767767
42.44460297,53.66210175,-17.42971992,0.631792,0.026617,-0.774681
42.47763443,75.50613403,9.31420422,0.299191,0.894596,0.331938
42.33559418,38.88803482,-9.45700073,0.730233,-0.600702,-0.325448
42.57476044,64.73235321,20.15095520,0.129246,0.430348,0.893362
42.37728119,77.40850067,3.85499907,0.438979,0.897973,0.030689
42.50719070,-0.23113404,14.94358063,0.293908,-0.498229,-0.815712
42.50023651,44.02735901,25.88972282,0.243340,0.146004,0.958889
42.60160065,28.69762993,26.97734833,0.491013,0.122393,0.862512
42.45522308,28.22958755,27.08702850,0.364665,0.035039,0.930479
42.43885422,33.17380905,-3.03678417,0.110667,-0.225150,-0.968019
42.63741684,27.83481026,27.04169846,0.399800,0.024906,0.916264
42.51896286,34.75858688,12.77454662,0.569393,-0.663451,-0.485411
42.70730209,30.50180626,6.25981140,0.046572,-0.803010,0.594143
42.48178482,34.87535095,24.67103386,0.880912,0.031123,0.472255
42.78801727,33.82138062,24.47812653,0.870461,0.168808,0.462387
42.84394455,58.17443466,-16.32200241,0.506218,0.200976,-0.838660
42.67953491,75.77966309,-0.76132900,0.437966,0.806949,-0.396255
42.78340149,72.75909424,-6.11762047,0.391463,0.738702,-0.548703
42.91179276,56.27018356,-16.76852036,0.508108,0.051226,-0.859769
42.88442612,60.06245804,-15.84749889,0.485253,0.299946,-0.821317
43.03184891,59.52396393,22.90090561,0.152347,0.454139,0.877809
42.95606232,66.84261322,-12.46842670,0.417274,0.549219,-0.724045
43.04850769,49.50758362,25.24658775,0.411842,0.041318,0.910318
43.09180069,72.52830505,14.44147015,0.219887,0.662780,0.715802
42.86202240,29.52885818,26.41544342,0.761544,0.315840,0.565947
42.79827881,67.37825775,-12.12764549,0.358416,0.603907,-0.711923
42.98012161,49.96753311,25.25401688,0.418568,0.101513,0.902494
43.05470276,18.88441277,16.17179680,0.023155,0.007047,-0.999707
42.96594238,7.58039045,15.32601643,0.216161,-0.184333,-0.958799
42.90818405,50.40264511,-16.77984238,0.683214,-0.179632,-0.707779
42.84690857,4.89444733,27.64312363,0.212775,0.271184,0.938715
42.79569244,44.44148254,-15.02467060,0.462614,-0.283138,-0.840132
42.75215912,58.24135590,23.40452957,0.105107,0.263416,0.958939
42.98732758,67.05372620,18.59186172,0.238464,0.568884,0.787087
-45.90766144,2.12280941,-24.83821106,-0.627199,0.006892,-0.778829
42.90260315,12.49776840,15.59540749,0.150981,0.040338,-0.987713
43.21176147,12.43738937,15.64057636,0.156882,0.010158,-0.987565
43.13961792,0.57188690,14.82990932,0.308279,-0.256176,-0.916154
42.87147522,-0.62686682,15.38431454,0.265219,-0.655900,-0.706721
43.09998322,68.83690643,17.34781075,0.218200,0.592698,0.775305
43.15445328,70.82795715,15.76008701,0.314063,0.537255,0.782766
43.01187897,43.35577774,-14.60890007,0.457835,-0.328823,-0.825992
42.94390106,-1.86518216,23.85393906,0.290426,-0.922783,0.253229
42.88026047,29.37591743,3.57531691,-0.049565,-0.975581,0.213975
43.24027252,29.26045799,3.16835380,-0.057342,-0.986514,0.153302
-45.97345734,104.87442017,-0.72598076,-0.603491,-0.032205,0.796720
43.12268448,29.13857841,1.98410165,-0.077784,-0.995857,0.047109
43.37126160,35.42689896,12.94175339,0.582725,-0.704883,-0.404441
43.42240143,70.30447388,-8.74313927,0.509248,0.653787,-0.559669
43.18574142,4.29354429,27.69906616,0.337764,0.185134,0.922844
43.15039444,4.96186972,27.54004669,0.337917,0.270039,0.901605
43.35951614,53.04138947,-16.62837410,0.617497,-0.049684,-0.785002
43.38888931,40.58388901,-11.71063423,0.720041,-0.650715,-0.241064
43.23374176,34.62842941,23.16442680,0.906751,0.077956,0.414398
43.29762650,30.51470757,16.47550392,0.611055,-0.082341,-0.787294
43.32609558,-0.14943242,15.19256496,0.292859,-0.493319,-0.819066
43.29911041,-1.19217718,25.35475349,0.322502,-0.859491,0.396570
43.32789230,67.60771179,18.11573982,0.196325,0.546361,0.814215
43.35388184,46.94397354,25.34221840,0.373802,0.105431,0.921497
43.56827164,34.96478653,-3.41166592,0.146181,-0.401644,-0.904054
43.22914886,62.65265656,21.23474884,0.141833,0.439825,0.886813
43.37536240,0.78551751,14.85695362,0.311253,-0.204216,-0.928126
43.26445770,19.98815536,16.28409004,0.043397,0.172417,-0.984068
43.34687424,5.40872526,15.21772575,0.340334,0.233165,-0.910937
43.22962189,36.58871078,24.15548325,0.825887,-0.372521,0.423247
43.28228378,61.80401230,-14.89032841,0.458888,0.293999,-0.838443
43.51731491,35.99033737,9.87164783,0.105441,-0.940965,0.321663
43.31601334,35.26875305,-3.64520311,0.215705,-0.606766,-0.765053
43.47759247,71.55299377,15.07329941,0.316753,0.583662,0.747667
43.59715652,40.50491333,-10.35043335,0.752902,-0.649765,-0.104611
43.49812698,70.92891693,15.53551197,0.337408,0.550508,0.763608
43.43550873,52.93800735,24.61007500,0.464102,0.079441,0.882212
43.30423737,56.58286285,23.91063690,0.201909,0.262344,0.943615
43.30087280,4.67123175,15.01160622,0.302887,0.133270,-0.943662
43.60719681,8.08244419,26.33388519,0.494027,0.138444,0.858353
43.50205612,-2.04575133,19.06114769,0.278795,-0.954186,-0.108638
43.54345703,30.54115486,6.16612339,0.142725,-0.740669,0.656536
43.66972733,58.36097336,-15.83219528,0.550880,0.111920,-0.827046
43.99194336,15.95669842,15.96820545,0.259783,0.202054,-0.944292
43.98925400,52.76733017,-16.13415527,0.571429,-0.157480,-0.805400
43.63523865,59.88905716,22.58577538,0.195079,0.423893,0.884454
43.64180374,1.25083876,14.87013340,0.317385,-0.113830,-0.941440
43.73772049,-0.26047960,26.62092972,0.430171,-0.689271,0.582974
43.95802307,29.43640137,17.03083992,0.666891,0.046924,-0.743676
43.80073547,22.04768944,26.67556190,0.563742,0.060754,0.823713
43.77267075,22.55320930,26.67675018,0.489933,0.006675,0.871734
43.87593460,26.76858139,16.74229240,0.557240,-0.093593,-0.825060
43.92514801,53.52187347,24.28704071,0.511672,0.104628,0.852787
43.67828369,20.36075401,26.81345940,0.525254,-0.093029,0.845845
43.92849350,33.68156815,-2.98667026,0.057221,-0.291191,-0.954952
43.76177597,22.70680428,26.68338585,0.468942,-0.014696,0.883107
43.72122192,2.39104033,27.75995445,0.384175,0.088238,0.919034
43.84075165,15.32996655,26.43203163,0.250130,-0.043126,0.967251
43.98502731,76.00882721,1.48015618,0.446765,0.808661,-0.382713
43.71660233,22.75332069,16.57186699,0.158678,0.077549,-0.984280
43.85649109,14.87787437,26.40362358,0.235225,-0.068452,0.969527
43.92280197,15.28620815,26.40943718,0.252464,-0.040641,0.966752
43.98670959,3.24721885,15.01536751,0.268857,0.116723,-0.956081
43.75910187,4.89179182,15.22048855,0.332992,0.226319,-0.915367
44.02286530,75.71197510,7.37304258,0.374094,0.871868,0.316071
44.07720566,32.41940308,-2.51150894,0.006370,-0.370724,-0.928721
43.87800217,18.71912766,16.17420959,0.136448,0.047011,-0.989531
43.91756439,10.58491516,15.63697815,0.296738,0.018624,-0.954777
44.11200714,75.09802246,8.86238098,0.368685,0.862323,0.347089
43.97341537,29.96616364,5.35228920,0.045615,-0.855623,0.515585
44.29592514,-1.64968717,18.20952988,0.348121,-0.915429,-0.201996
44.08712387,37.97043610,-7.26991987,0.488001,-0.714513,-0.501325
44.03704453,30.36292648,23.90287971,0.822849,0.356726,0.442341
44.21352386,10.51901722,25.73116684,0.395512,0.151684,0.905849
44.10586929,48.89332199,24.77148438,0.432282,0.116871,0.894133
44.43610382,0.31089741,26.71612549,0.504318,-0.605519,0.615639
44.19194412,33.89831161,21.65287781,0.840705,0.133051,0.524893
44.24337387,42.01929474,-12.55523968,0.790110,-0.511248,-0.338161
44.20357132,40.22504044,-8.67004204,0.587010,-0.463253,-0.663940
44.15581512,26.12989235,16.98098755,0.705755,-0.061807,-0.705755
44.20612335,62.78556061,-14.00810528,0.535353,0.350971,-0.768255
44.25758743,28.66310692,17.19684601,0.704355,0.127113,-0.698374
44.11656189,-1.84949672,22.41957474,0.337327,-0.928691,0.154088
44.33102417,59.76340485,-14.89907742,0.615180,0.289214,-0.733422
44.16232300,31.02673721,23.10244560,0.858576,0.309827,0.408479
44.29203415,76.10805511,5.66113377,0.465626,0.860884,0.205115
44.36072540,8.66442299,25.80018997,0.442460,0.093517,0.891899
44.68910980,30.22540665,5.60756302,0.082877,-0.760429,0.644111
44.35820007,36.02190018,9.82075405,0.061197,-0.898919,0.433820
44.30767059,27.15052414,25.21262169,0.820443,0.266216,0.505966
44.12016678,21.95507240,16.58346367,0.364491,0.062295,-0.929121
44.37149429,61.98258209,21.28339577,0.222416,0.479632,0.848813
44.47778702,71.88190460,14.34388924,0.370189,0.633434,0.679502
44.26718903,75.42433929,7.87645912,0.385884,0.862474,0.327463
44.38992310,-1.43855381,17.52764130,0.383961,-0.867355,-0.316653
44.55450821,54.78316498,-15.66113758,0.621660,0.038061,-0.782362
44.58207703,10.01434803,25.66597748,0.377978,0.120454,0.917945
44.60601807,21.81538200,25.90969658,0.681087,-0.058789,0.729839
44.34756851,18.82464600,26.24233246,0.557928,0.031842,0.829278
44.60487366,18.92820930,26.06510735,0.549567,0.034607,0.834733
44.34551239,40.80414200,-8.95884800,0.715972,-0.476761,-0.509984
44.39546967,7.27168322,15.81947708,0.313852,-0.071626,-0.946766
44.47798920,74.73519135,9.33074474,0.403474,0.849010,0.341162
44.17330551,76.44333649,3.63489151,0.479313,0.877635,-0.003983
44.25378418,41.72666550,-11.87811565,0.804727,-0.556412,-0.206930
44.56851959,38.11453629,-6.96735382,0.547929,-0.697819,-0.461327
44.25451279,67.61480713,-10.82123375,0.567016,0.567016,-0.597483
44.53183746,32.00072098,-2.37624049,-0.074247,-0.392832,-0.916608
44.35100937,38.71155930,-7.79455233,0.528278,-0.468285,-0.708260
44.41848373,67.84593201,-10.43750381,0.546142,0.566432,-0.617158
44.56852341,59.54674530,22.51378822,0.342378,0.385756,0.856720
44.36396027,8.71072388,15.59766674,0.336703,0.034566,-0.940976
44.73252487,29.11437988,0.99693823,-0.014925,-0.983925,-0.177956
44.57247925,49.02833939,24.52227211,0.377700,0.198256,0.904454
44.54600525,26.18440247,25.35507584,0.816191,0.262736,0.514589
44.46205139,41.33148193,-9.35508347,0.782522,-0.522217,-0.339040
44.42266846,35.80945969,21.06855774,0.814592,-0.055059,0.577415
44.52168274,26.68142319,17.55516243,0.885909,-0.090970,-0.454851
44.55982590,75.22710419,0.47762829,0.434092,0.844845,-0.312733
44.53378296,75.79903412,1.66518104,0.408184,0.824309,-0.392301
44.61086655,76.15641022,4.42308092,0.460914,0.880700,0.109201
44.74473572,14.77662373,15.89708138,0.277515,0.128799,-0.952049
44.58966064,74.81101990,-0.73153841,0.439872,0.850419,-0.288618
44.98062897,76.02269745,3.92895174,0.432832,0.899585,0.058344
44.69749069,15.15814877,26.18275642,0.348265,0.032128,0.936845
44.68210983,41.67086411,24.90170670,0.669037,-0.230324,0.706641
44.96222305,32.25317001,21.10804939,0.889493,0.242049,0.387575
44.82315826,33.22790146,20.72960281,0.923774,0.211432,0.319277
44.79877090,62.58106232,-13.67488766,0.528771,0.324291,-0.784370
44.68207169,61.37786865,-14.20790577,0.480548,0.239511,-0.843628
44.74779510,65.19062042,19.26974297,0.339061,0.488693,0.803876
44.81204987,23.95265961,17.58680916,0.740272,0.222861,-0.634296
44.92045593,69.95442963,-7.98844242,0.369601,0.701420,-0.609430
44.73904419,66.93138885,18.15749741,0.355482,0.509900,0.783348
44.65604401,71.72052765,14.40432930,0.366458,0.629387,0.685260
44.74108505,39.69732285,-8.01576424,0.557074,-0.352435,-0.751969
44.64311981,73.42271423,12.19569969,0.383609,0.816561,0.431361
44.90147781,40.31095505,24.12065125,0.730546,-0.303458,0.611732
44.88879013,62.70310211,20.73093033,0.351795,0.463224,0.813427
45.05000687,54.69911575,-15.27485752,0.645926,0.020926,-0.763113
45.01896667,38.05478668,-6.28093815,0.525453,-0.705609,-0.475410
45.01676178,42.47137070,24.84908867,0.630686,-0.175615,0.755907
44.91192245,33.81511688,8.17107010,0.071283,-0.388693,0.918606
44.88544464,32.86853790,20.83716774,0.906100,0.250312,0.341068
44.93588257,0.23128274,15.65690517,0.467437,-0.421834,-0.776891
45.07732391,13.29344273,25.77132225,0.329985,-0.245672,0.911458
44.79887772,36.00988388,-3.97372365,0.182338,-0.654272,-0.733949
44.95742416,11.37018967,25.31252480,0.341312,-0.026845,0.939567
44.74538422,61.23947525,21.58513641,0.341119,0.432294,0.834721
44.69027328,16.75877380,26.07438660,0.522688,0.031553,0.851940
45.04116058,14.72583485,26.04924393,0.422691,-0.066598,0.903824
44.69745255,36.73514557,21.07204056,0.680625,-0.399101,0.614384
44.79442215,18.79237556,16.58553123,0.557665,0.121486,-0.821128
44.89059067,52.07403564,23.59139824,0.516514,0.039944,0.855347
45.01019287,0.43867552,26.31833458,0.575198,-0.534714,0.619054
45.03145218,12.12280941,16.09414291,0.189804,-0.019795,-0.981622
45.00975037,34.04619217,17.69429588,0.900864,-0.384427,-0.201643
44.81739044,30.39415550,22.24732780,0.854056,0.348753,0.385953
44.97204971,30.45289803,21.83116531,0.868943,0.313064,0.383312
44.81219101,42.64593124,-12.05677605,0.817441,-0.509149,-0.269366
44.97833633,42.93678284,-12.09696960,0.820839,-0.492503,-0.289248
44.89149475,33.63359451,20.20775032,0.967224,0.076525,0.242120
44.94651413,33.25776291,20.18581009,0.981120,0.121262,0.150659
44.88989639,28.03059769,17.83471870,0.793678,0.018007,-0.608071
45.02386093,25.58763885,18.54847717,0.845994,0.252421,-0.469657
44.92623901,39.63366318,23.71248436,0.758853,-0.351111,0.548510
45.10103607,71.58032990,-5.87185192,0.436166,0.718098,-0.542305
45.16845322,72.06554413,-5.24421120,0.433862,0.686533,-0.583470
45.05292130,24.08358574,25.13517761,0.864796,0.083235,0.495177
45.06750488,54.15108490,23.37188721,0.619218,0.094704,0.779487
45.11381531,32.30003357,7.24189854,0.141237,-0.581303,0.801336
45.22494888,-0.45357451,25.01764297,0.478234,-0.751041,0.455226
45.38747787,5.31996489,16.00791168,0.392832,0.074247,-0.916608
45.37325287,56.28754044,22.69323349,0.624817,0.171787,0.761638
45.32835007,-1.35068119,19.43451118,0.468253,-0.878854,-0.091401
45.53302765,1.97348154,15.59303761,0.551880,-0.001356,-0.833922
45.38344193,-1.36713243,21.64512444,0.412964,-0.908521,0.063637
45.43563461,58.35496902,-14.53173733,0.601684,0.188313,-0.776218
45.28340912,40.55295563,-8.00512218,0.494840,-0.365892,-0.788198
45.26725388,1.62901890,15.44415283,0.496231,-0.071290,-0.865259
45.30615616,47.37369156,-14.32133484,0.690241,-0.133257,-0.711203
45.17033005,33.21127319,7.84352207,0.128882,-0.490909,0.861625
45.53166580,57.34009933,-14.62015533,0.627343,0.107251,-0.771323
45.46823120,5.27133989,26.25194168,0.676556,0.401964,0.617006
45.28810501,75.81080627,4.53695869,0.434696,0.890770,0.132547
45.32038498,22.25638771,25.10887909,0.805815,0.150997,0.572592
45.21110535,75.05934906,7.49260616,0.484848,0.827827,0.282178
45.12985611,2.89269280,27.02132988,0.442856,0.050109,0.895192
45.18695068,46.49907303,24.77775574,0.366290,0.104849,0.924575
45.09303665,27.08651352,23.99625397,0.861102,0.179334,0.475755
45.14752960,67.69682312,17.47579956,0.418547,0.507180,0.753384
45.36121368,50.80298233,23.63786507,0.383892,0.331473,0.861831
45.29491425,72.88579559,12.53427315,0.464966,0.757418,0.458394
45.37015533,72.87148285,12.47851849,0.475224,0.754768,0.452203
45.51837158,31.38263893,6.50525951,0.213925,-0.570981,0.792601
45.14305878,75.36909485,1.37369442,0.348911,0.828861,-0.437323
45.49315643,71.13811493,-6.17477751,0.390146,0.752542,-0.530534
45.16486359,29.57827568,18.60384941,0.876158,0.199463,-0.438818
45.19567871,14.51193333,25.94497108,0.461252,-0.100150,0.881599
45.39845657,6.25867844,25.84416389,0.694788,0.076876,0.715095
45.17964554,25.27627182,24.57802010,0.885921,0.176020,0.429141
45.44649887,22.34811020,24.90131378,0.823867,0.179233,0.537698
45.31023788,29.61202812,21.91170311,0.875854,0.345772,0.336633
45.13540649,38.09907150,21.81119728,0.766108,-0.472079,0.436142
45.18314743,35.54799652,20.09339714,0.763123,-0.294734,0.575130
45.50445175,36.81857681,-4.70923519,0.162943,-0.714207,-0.680704
45.30538940,35.46429062,15.88177586,0.730414,-0.604648,-0.317642
45.23039246,42.59193420,-9.55719471,0.779885,-0.554338,-0.290670
45.23588181,72.44071198,13.25688934,0.433168,0.711989,0.552663
45.50698853,5.84365845,16.09952736,0.399048,0.136776,-0.906671
45.34083176,35.91401672,15.17382050,0.675480,-0.636036,-0.373075
45.36665726,40.91437912,-8.12195587,0.469080,-0.385258,-0.794695
45.47201157,29.36607742,0.13537914,0.032446,-0.930561,-0.364697
45.17363739,30.69202232,19.16442490,0.955562,0.141810,-0.258439
45.30726242,34.90718460,19.31588364,0.896444,-0.348205,0.274119
45.25939560,31.04081917,19.93760681,0.986243,0.124916,-0.108261
45.28323364,30.82843781,19.95230484,0.987213,0.135639,-0.083742
45.47074890,28.91556740,22.12089539,0.884279,0.236303,0.402756
45.40595245,25.87848663,23.82265854,0.883239,0.188952,0.429169
46.03129196,29.69419479,-0.48372465,0.074547,-0.856593,-0.510580
45.56791306,1.81979823,26.54678726,0.646880,-0.276322,0.710769
45.52116394,59.25734711,22.03215981,0.608711,0.271774,0.745393
45.58291245,74.65278625,8.01552773,0.461758,0.838005,0.290736
45.63685608,73.62908173,10.48697567,0.460868,0.811701,0.358807
45.95468140,57.63977814,22.01624870,0.664118,0.101606,0.740691
45.70690155,14.18910980,25.56933022,0.606513,-0.091631,0.789776
45.82406616,74.60913086,0.44228554,0.363117,0.860664,-0.356936
45.59606171,24.89247704,19.09607506,0.843605,0.233402,-0.483585
45.62882614,27.39495659,22.52247429,0.873222,0.267869,0.407100
45.69838333,-1.25267589,20.26944542,0.452318,-0.889513,-0.064617
45.70155716,-1.28643143,20.56681824,0.439014,-0.898043,-0.028022
45.96009064,63.83750153,-12.22046089,0.581068,0.386830,-0.716047
45.62996292,72.38542175,12.97569370,0.512725,0.703118,0.492684
45.83165359,19.86301231,24.93011093,0.836272,0.084342,0.541790
45.68507767,1.13674819,15.82708263,0.637617,-0.222932,-0.737391
45.96195984,69.07619476,15.82369041,0.380048,0.593928,0.709094
45.96876526,37.81386185,-5.36739445,0.305019,-0.554144,-0.774524
45.86797714,30.14798355,-1.13696527,0.089049,-0.734286,-0.672974
45.61143112,35.97671509,19.78161049,0.746216,-0.411649,0.523171
45.60496521,36.07320023,9.73041058,0.076729,-0.748472,0.658713
45.79344940,36.60388184,-4.39076996,0.165749,-0.731423,-0.661474
45.84095383,73.56220245,10.38655663,0.466546,0.803228,0.370351
45.60550308,33.94793701,8.16859627,0.050044,-0.434167,0.899442
45.74476242,43.77545547,-10.69095993,0.871170,-0.461208,-0.168377
45.71322250,40.25354385,-7.58376980,0.495058,-0.435849,-0.751634
45.69380188,62.00339127,20.71079063,0.494540,0.432106,0.754132
45.92800903,56.84383774,-14.38911343,0.584575,0.085160,-0.806858
45.64972687,23.27950287,18.65833664,0.858978,0.147797,-0.490217
45.96759415,41.43764114,-8.06154537,0.425290,-0.409241,-0.807248
45.82413483,25.52833748,19.80552101,0.826893,0.218569,-0.518146
45.80248260,32.94328690,-2.72960258,0.178076,-0.299554,-0.937313
45.91350937,34.57902145,8.46857643,0.006648,-0.472026,0.881559
45.88947678,45.68383408,24.49398804,0.463064,0.076482,0.883019
46.03673172,0.10134060,24.93036461,0.584169,-0.631307,0.510096
45.95469284,35.94692230,19.03960991,0.833951,-0.484279,0.264574
45.84114456,-0.81191927,18.13081169,0.551119,-0.794674,-0.254483
46.03940964,4.82198048,25.75821304,0.690948,0.405953,0.598159
45.90502548,44.61405182,-11.64218140,0.879174,-0.390577,-0.272951
45.95897293,45.43760300,-12.40171432,0.849166,-0.344341,-0.400432
46.09672546,56.18718338,-14.32045555,0.578878,0.079003,-0.811578
46.16770172,58.34597397,21.66990852,0.689297,0.156039,0.707476
46.01037979,20.63854218,18.37988663,0.898012,0.152762,-0.412600
46.05990219,26.04694939,20.30662727,0.840584,0.048790,-0.539479
46.06219482,27.96174431,21.33119202,0.890269,0.336656,0.306731
46.25959778,-0.43016249,18.04409027,0.625261,-0.730267,-0.275242
45.98097992,59.60822678,-13.95929623,0.579243,0.131848,-0.804421
46.17886353,38.10652924,12.16799927,0.736769,-0.673576,0.058884
46.09500885,19.15634155,18.04019928,0.889028,0.087651,-0.449384
46.05742264,54.60768890,-14.44843388,0.592612,0.015195,-0.805345
46.00032806,37.86184692,12.58112907,0.730346,-0.670604,-0.129939
46.10012817,24.67823029,22.72511673,0.867658,0.150200,0.473931
46.48324966,65.39441681,18.33972359,0.455916,0.512284,0.727808
46.49208450,50.64036942,23.24088669,0.361203,0.235440,0.902275
46.17208862,32.23414230,6.91091537,0.282058,-0.597580,0.750561
46.08869934,53.67776871,-14.47880554,0.634437,0.032355,-0.772297
46.50376892,10.41597271,24.63605118,0.570310,0.058022,0.819378
46.21313477,70.43138885,-6.64653492,0.372432,0.700566,-0.608688
46.03359985,60.38444901,-13.69985580,0.605263,0.271654,-0.748239
46.35625458,2.62472391,25.90391541,0.759528,-0.061739,0.647538
46.07556152,15.56546879,17.07919121,0.868376,0.149820,-0.472734
46.28250885,41.33269882,22.72723389,0.810182,-0.321853,0.489914
46.30720139,38.16419983,12.77400780,0.748183,-0.638021,-0.182073
46.06702423,75.50933838,3.42895889,0.488099,0.872663,0.014791
46.23354721,68.13957214,-8.94012642,0.419240,0.584948,-0.694315
46.21889877,70.96306610,14.13817310,0.463720,0.647869,0.604343
46.14420700,57.08848190,-14.20378876,0.581044,0.109769,-0.806436
46.22947693,26.77001572,21.91629410,0.828842,0.268018,0.491108
46.33464050,42.62068939,-8.49678707,0.431982,-0.467844,-0.771047
46.33765411,34.75172424,-3.33691168,0.223348,-0.231570,-0.946832
46.19417572,8.93551922,25.00074196,0.358605,0.174342,0.917065
46.17757416,22.60760880,23.36579132,0.910346,0.169532,0.377530
46.23844910,19.46556282,18.45321465,0.919345,0.137693,-0.368572
46.27049255,27.36371613,20.40251923,0.948677,0.003720,-0.316226
46.22121048,15.39008713,17.34383011,0.914036,0.126602,-0.385370
46.43710709,20.90023804,23.48643112,0.898178,0.119476,0.423086
46.29467773,3.63188362,16.33970833,0.632463,0.058535,-0.772376
46.35830307,7.85225868,16.80369186,0.763402,-0.043906,-0.644430
46.52516556,0.63536334,24.91304970,0.668663,-0.467561,0.578167
46.36963272,38.32290649,12.35900688,0.759422,-0.649930,-0.029478
46.38680267,20.89043617,19.30896950,0.917215,0.088587,-0.388419
46.95006561,69.90493774,-6.75387955,0.424942,0.624914,-0.654910
46.67421722,9.51134014,24.60328484,0.619912,0.138920,0.772276
46.55843353,57.64305115,-13.79359341,0.634617,0.126329,-0.762432
46.62846756,41.20011902,22.02839661,0.833823,-0.343893,0.431829
46.56855774,70.69201660,14.13809967,0.514913,0.616207,0.595948
46.47827530,23.94785500,22.35646820,0.881765,0.157820,0.444502
46.61121750,18.95787811,23.56171417,0.899966,0.087093,0.427173
46.67871857,45.35834885,-10.75674248,0.742996,-0.515649,-0.426687
46.41794586,40.68485260,21.98526192,0.824777,-0.372020,0.425845
46.82666779,57.44069672,21.28182220,0.601147,0.201407,0.773342
46.49101639,18.61531448,23.89345169,0.902273,0.084028,0.422898
46.78237915,29.09065819,2.28953290,0.005274,-0.996852,0.079115
46.52179337,38.48459625,-5.56671572,0.420117,-0.485505,-0.766673
46.73088074,38.54531097,-5.48198605,0.419455,-0.455084,-0.785466
46.56411743,71.75394440,12.78777027,0.561572,0.675563,0.477756
46.86439514,64.79086304,18.45638084,0.562129,0.366606,0.741358
46.52929688,23.75114632,22.33526421,0.896328,0.131688,0.423384
46.83621979,60.30585861,20.46062660,0.584175,0.256659,0.769978
46.69949722,74.20454407,7.58383036,0.467047,0.836341,0.287056
46.55747604,74.18357086,0.08157432,0.318688,0.873724,-0.367483
46.93390274,49.98676300,-13.24588490,0.736867,-0.169342,-0.654485
46.81787872,36.55463791,10.14249516,0.041223,-0.700797,0.712169
46.80449677,35.57263565,9.04729080,0.159313,-0.684287,0.711598
46.74002838,65.22122955,-10.85057259,0.565387,0.448641,-0.692141
46.63434601,15.03554344,24.42338753,0.875281,0.103558,0.472396
46.89243698,8.05260468,24.84294701,0.638815,-0.035255,0.768552
46.66073227,48.60532379,23.68594551,0.379168,0.166152,0.910288
46.66287994,16.78906250,23.87225533,0.873808,0.137209,0.466512
46.76302719,42.90748215,23.01373863,0.785685,-0.379129,0.488835
46.74313354,20.00263786,23.00902748,0.915930,0.100244,0.388618
46.80308533,45.43944931,23.97109604,0.623436,-0.015273,0.781725
46.73017883,31.31117630,-1.86145747,0.207896,-0.517464,-0.830067
46.62334061,12.09006214,24.43216133,0.778829,0.006892,0.627199
46.72964478,47.49541473,-12.73370457,0.762434,-0.291285,-0.577795
46.59132767,36.85251617,15.93847466,0.733197,-0.621865,-0.275148
46.69903946,31.31907272,6.07528639,0.201678,-0.470582,0.858999
46.84739685,-0.44495875,19.83156776,0.659292,-0.740021,-0.133054
46.68976974,19.36255455,19.71508408,0.925026,0.178268,-0.335480
47.06080627,0.20172791,18.43497086,0.763128,-0.571146,-0.302371
46.73921585,13.79564476,18.35042000,0.901936,0.232428,-0.363990
46.76907730,37.98185349,19.61789322,0.773075,-0.418275,0.476866
46.82852554,37.44496536,18.98649979,0.809674,-0.461530,0.362517
46.91940308,45.77083969,-10.82752991,0.688556,-0.524375,-0.500920
46.95621109,21.83487320,22.06856728,0.927148,0.174802,0.331424
46.85183334,37.07986450,16.16662216,0.749658,-0.618194,-0.236322
46.97749329,46.73429871,23.80368996,0.548052,0.043231,0.835326
46.89170837,15.32391834,23.80849457,0.900806,0.089942,0.424804
47.09899521,65.61088562,-10.29347229,0.572939,0.462694,-0.676502
46.93618774,4.42723989,16.96125412,0.792104,0.037987,-0.609203
47.32589722,67.38246918,16.25828934,0.481954,0.528648,0.698750
47.09725189,0.65931302,24.25768661,0.707278,-0.474292,0.524218
46.96819305,-0.25332344,22.92706299,0.627393,-0.740607,0.240579
47.14999390,18.02557755,22.55214882,0.873302,0.014756,0.486956
47.02694321,13.48253918,23.72231102,0.886686,0.028256,0.461507
47.03589630,18.56560135,20.15204239,0.888302,0.147811,-0.434823
